mg,bp_rp
1.7785261465243511,1.14571
6.189301253914028,1.7449179
4.023020885521484,0.88614655
4.5858014844343735,1.1312599
8.602827610529545,2.2250729
6.350622092503606,1.3389835
3.9756620811820174,0.93983746
8.874088683922285,2.0088425
9.355316395469384,2.426178
3.3145344607207967,1.4647036
4.792624459329513,1.4035339
5.783006078660252,1.2905111
5.231828910503475,1.5220537
8.717383633413363,2.071413
3.1597606360420762,0.76198864
4.4185389435440925,1.0936928
5.342516791453793,2.4489145
5.180548282913421,1.5622673
3.2227907363604036,1.2442122
5.640785277700074,1.4916468
6.573056493734185,1.4965305
6.67453283170218,1.8016014
8.04684111525955,1.5735645
9.058484814587455,2.3120632
3.696462276793696,0.676754
6.81645715302087,1.7474422
5.578633958647686,1.1410446
4.472017614631911,1.0619211
0.9763601283562675,1.4998512
1.8679837117172085,1.5048885
5.683774724101067,1.5269823
9.45923746199356,2.20714
5.723413181797717,1.1393499
0.7897537130291532,1.8197813
4.8952078056198225,1.148304
5.874039301036262,1.3422651
3.6370655141711605,0.67593193
2.7327435651156406,1.23246
6.561549095039876,1.2747307
6.172827297140266,1.260912
4.324224533954313,0.80383396
5.458760366923336,0.9422951
3.921250552185086,1.0628767
8.018078658899043,1.9751682
6.539058300023282,1.2584591
5.831727778436553,1.0468664
4.55760439703106,0.98935413
7.399391228424161,1.5721016
7.101115201770757,1.692276
8.876496413163895,2.057932
4.990842023612535,1.5955801
5.791845199616024,1.0850525
4.12479474408919,0.84255123
5.293850645585243,1.7723837
3.7957910424088226,0.8340244
5.612098213796436,1.1837215
5.904575285155429,1.4785919
5.051027366297312,1.2169952
4.884117134593691,1.8355732
7.150901560853658,1.4673176
6.089171129546742,1.4754305
8.194401482134857,1.8380814
1.5594949178880082,2.8976479
1.014826544572287,1.5901318
4.48152654142628,0.99761486
8.281987957023574,1.8856373
4.060371536208484,0.8903494
11.074920523605957,1.9919395
8.709713003867314,1.9977055
4.674263785971942,1.1199198
3.7321188323389443,0.7613249
5.293311267394262,1.9469948
4.369505960911717,1.0803413
4.831064469038687,1.072588
3.0523904866145024,1.0037975
3.615450697076051,1.1871195
5.180204760610646,0.99553776
3.8695631895631486,0.9791622
4.96517218462259,1.2352829
4.065330918294215,1.5520935
4.814865561481719,1.167861
3.1481199040400387,1.0171585
4.986069179121719,1.2497311
5.54501312695454,1.1233034
1.4099757414250078,1.2673178
4.37252822344351,1.0326195
4.049904944200927,1.0690403
4.780098588092553,1.0478678
10.048674180287144,2.6376991
2.112958266354722,0.7758827
5.119402698662283,1.1285686
1.703626734014751,1.7306223
4.6828345845238974,0.9139948
9.86665348751626,2.7242641
3.4167273115759116,0.879055
1.0365571479174989,0.66890526
5.912807131337992,1.4454727
6.127530830572425,1.1802692
2.064920325195926,2.5600939
0.8388576278169673,1.2739267
4.319030597736843,0.93263626
9.25921150509878,2.4820786
5.530655041577971,1.159399
4.297805320212721,1.3496094
6.715039355537844,1.6331387
5.298252611211961,1.0818071
5.886343815435678,1.3230772
8.457482399169805,2.0792332
1.3384205356081473,1.7197704
7.69435015261902,1.813118
2.756664349274665,2.1415558
5.658335521332328,1.2126112
5.007945734997195,0.93053055
6.37769196804021,1.3065662
4.787562865120627,1.1728373
3.377211802160609,1.574399
6.842808876209212,1.4827518
4.522848291697361,1.3454008
6.360952637878341,1.372345
4.226050874499309,1.0456676
5.207568558555252,1.1388502
5.200840377887621,1.1739311
4.051227596658732,1.4298725
4.745239262041313,1.5046206
4.859609442227935,1.1719608
5.195137180745137,1.2136469
3.9836107250748807,1.4361515
6.979116079152249,1.6063156
7.531716717262359,1.6342926
6.428959786286274,1.4484444
8.938766688732613,1.9887924
0.26360787492665594,1.3601217
2.8221592797109736,1.1111059
7.968845243762367,2.229803
8.270920886019788,1.8666592
7.605912647830632,1.8067493
4.522306671026893,1.2516899
4.6565689113320765,1.2146788
1.599887311283073,1.2453327
3.384337591937328,0.87787056
3.5635395994882693,1.4581766
3.297589376944849,1.0935631
5.4754478929839685,1.6386938
4.346099461380144,1.0722055
4.6354952794774675,0.9667158
8.878349552696537,2.346861
5.030067252147564,0.95010376
5.611813982361589,1.4910107
8.763388531692044,2.0550041
4.422754916231543,1.0327301
3.4492589099040654,0.9746361
4.913089653359764,1.561553
5.203026084406563,1.4966478
4.687925573528231,1.2488279
3.9579211922193167,0.927371
1.1547258158176685,1.463026
8.170365946475872,1.7439423
3.267485088412453,0.8862171
7.018587949258677,1.8739758
6.004057332396254,1.4869909
0.5379368525375856,1.4548388
4.378916851486245,1.4017076
4.232399303691983,0.97534466
5.430517184027051,1.1502228
4.783854416948197,0.8340435
0.881870675114051,1.6398287
7.059739412050153,1.6528206
4.695375163483835,1.1632662
4.883301888231257,0.8618984
4.586678156822467,1.5721092
1.5578734632500755,2.243085
4.770467551020337,0.7894993
7.863630264108362,1.9018135
2.890073049338465,1.6640558
8.736545734344567,2.3460999
1.9933560924234612,1.7347822
4.2037759286804945,0.7445307
4.7360688573547804,0.9602537
5.457679897215341,1.4730444
7.021566049125795,1.6231737
5.465791826702153,1.5044785
5.06501858870141,1.1340437
5.959258870767831,1.2015228
4.435283517968433,2.11242
9.073168558116492,1.7261848
5.312590520915011,1.2033882
6.755443952710369,1.9835796
3.6129951309599093,0.95708084
4.708770449952201,1.7407284
5.077141589017852,1.0606585
5.151098170800946,1.0035591
6.156454119628503,1.3581896
4.956370068103883,1.0940256
3.8868899020796324,0.804965
10.159945363953888,2.349514
2.777837558566919,1.4721985
4.940176189806653,0.9486971
5.53344980219747,1.2403116
6.09790316538183,1.31639
4.3985321329907965,1.2818451
1.1896833164759126,1.683631
4.195418626832993,0.922596
4.968189968901358,1.0037308
7.647988496021352,1.8320389
5.274389377815648,1.2925901
1.8734443468347273,1.8939457
7.098649272604863,1.8983536
4.589486124150389,1.1109324
5.492109177085595,0.9713011
5.932289882222449,1.3486795
7.186224298562195,1.844677
3.7284623204772007,1.7437391
7.774962055645272,1.5813599
4.035888537662839,1.1268845
3.8676307086694166,1.1573248
4.503050365115234,1.3869381
4.656279779838039,1.2706604
8.90658613593309,2.1792622
5.808581968302754,1.477848
6.393593375907042,1.3409729
6.697442969510522,1.2930393
5.2215691466576555,1.490037
0.2886950469061027,1.1427927
6.124965769469021,1.0767584
2.974060397267344,1.0869694
0.5779945342077415,0.5027008
3.2251941848715404,1.0814714
1.7571755853250064,1.8385258
5.926365875164876,1.2716608
4.055343229544494,1.0886784
6.627224272456118,1.2541218
4.505133798102998,1.0166054
6.758904388835205,1.690237
6.838268000334342,1.5451565
5.787317875539687,1.2467957
0.9743408508716911,1.7054815
8.707194061036137,2.3388195
7.259613420371366,1.6432018
7.0894145884813895,1.5820999
8.376595270518042,2.2963924
0.6719936512200455,1.3125353
4.291950091708873,1.8104582
5.565391952096174,1.4016294
8.579292814935233,2.1447773
8.79001258734337,2.140623
5.187773984468528,0.94009495
3.577408428597,1.026557
3.95472787032322,1.4613495
-0.14933856483781582,1.8700686
7.530450901286912,1.7340794
3.7929437552827547,1.6981239
4.049990055366866,0.9296198
3.640384373180426,1.1089458
6.301890712939471,1.2351131
0.8917766789848507,1.4256554
4.465648325073158,0.9041834
6.189641789281058,1.3284435
0.2745950493214302,1.5784731
8.762025299123653,2.0670033
0.7855400161359753,1.6291037
3.728748601946192,0.796402
1.6693099273118932,1.7532663
5.452660470952498,1.0578117
5.308661186824422,1.1645737
4.381316300213236,1.7528982
7.815452599240206,1.9586658
5.336834223845063,1.0465984
4.927823256052076,1.0043325
5.746669280395848,1.0547943
5.274014159004517,1.1203423
4.263447559380824,0.9687853
5.464104456610242,1.7597198
6.071062585333749,1.6373014
3.0546445894485927,0.77794456
1.4571143200869,1.9493532
8.263119144817693,1.7702522
4.2797805640709985,1.4939089
4.773710982362003,0.80155945
6.6279914144987835,1.3917389
3.9281060089126303,1.6195917
4.85173531861407,0.83411694
4.923237068344591,0.9594574
5.151381880660095,0.9964123
5.915119513184258,1.2315226
6.2222749284502505,1.2208538
5.003329199963103,0.9258156
3.3551482905929735,1.3995743
1.0403874208925004,1.5655909
6.639961704796999,1.2742252
6.816945462898531,1.8615856
5.885648371038062,2.4113445
6.818039307534814,1.5846653
3.6558995520790827,0.97004986
9.983768828167815,2.3275948
7.996292313326535,1.7939911
4.8671427996429575,1.0600319
5.888092994981976,1.2585449
6.650197122150065,1.5353489
5.72887912459068,1.5135527
7.600986762099815,1.6728153
5.204762182819611,1.1380711
6.342902988807548,1.2835312
7.495266163914636,2.2335148
0.18196757422740895,1.3797255
7.65108748445741,1.5202398
9.011152104742031,2.134182
4.943670376405089,0.76068115
2.285302215633763,0.56682396
2.295341507028791,1.2274313
6.278377698847944,1.3171463
7.252720956351162,1.6929646
5.835729806900085,1.1821642
9.012654998164809,2.3574753
0.9271856019453271,1.6054306
4.735069886567809,1.5279837
4.8707959325392665,1.0090742
7.728067188884069,2.0277538
0.8038157503604388,1.4942274
5.510553297789846,1.1075869
4.748550950026376,1.2768507
4.9150256696961705,0.92147064
5.990033504409796,1.0946579
7.438922244729451,1.5974121
4.186598409420018,1.3954954
5.599323041867287,1.1419659
7.215544795510802,1.9866829
5.916080298729952,1.6941891
0.6296494669311521,1.3775835
3.5433716325708104,0.9717245
2.882617482902967,0.67767906
5.074919372375273,0.9805193
4.324907676079455,0.82517624
7.175058134672703,1.7093315
9.489081274177071,2.3548107
4.980830857558596,1.818572
3.6617263726559344,0.98960495
4.232066465294579,1.0889378
2.039779979518009,1.0480337
4.644191269921814,0.9180498
7.33925175764826,1.6771564
7.758065779374888,2.0203972
0.28750393411210595,1.3336525
5.862129497613179,1.1719894
6.063638930142339,1.2469158
3.398525581529924,1.1244326
4.862641170091226,0.91233826
3.9037799343387523,1.1122465
5.090332345794357,1.6159239
3.7399828017207852,1.002531
6.62369906503389,1.1727219
6.3295097755860645,1.0901222
5.032682207103578,0.9498987
8.138988094191866,2.007369
7.716035617052469,2.0039635
5.541026235423532,1.0858517
5.593032563505103,1.2760525
6.408184821413261,1.3659878
6.114102423956787,1.2158394
4.208730890478469,1.0915241
4.5294631263955445,0.8701086
5.545878247221593,1.3488455
4.037547381491379,1.0058346
6.373730830323961,1.2325039
4.4785991813911785,1.0754833
2.380766332341544,1.8723602
2.1147627501390414,1.3062172
7.184225406914528,1.6751614
7.858159593692115,1.8299446
6.309139606677363,1.3999329
6.191823115026406,1.640543
3.15676126964685,0.7073288
4.735147381738507,1.5022335
8.15955155190774,1.9268456
6.848783892436906,1.4849758
4.080887136618998,0.9863081
3.0648695131466948,1.145071
4.8709494054393705,1.1637936
5.983503718729041,1.2205496
5.4616955149651005,1.2914925
6.789421125422738,1.3049555
5.823368295836897,1.3131981
1.9430747613798527,2.6623144
5.958411049700828,1.8712263
3.6811749364096435,0.8962374
7.155158710245136,1.5284519
4.513629262964365,1.0898628
0.3155818622523796,1.3999939
3.500898553106799,0.8668566
9.224295869403765,2.4102592
4.143412177372934,0.95264626
3.5692461918509295,0.9132509
4.973274281760535,0.92561054
6.019353410381342,1.1748466
5.200770291206588,1.0996456
2.949102133944635,0.7916136
2.848818741066413,1.3749647
3.578940359733309,1.0796881
1.6869035769456815,1.939498
5.67554886899709,1.220151
7.223433636399321,1.5851803
3.7849024849639044,1.3625412
3.4708481679645757,0.91209316
4.395836127948199,0.8682709
6.459943645811638,1.4095802
5.188696732045679,1.149394
4.898575107521378,0.84336853
4.359839559591585,1.0488558
4.3693458307794195,0.8044081
4.054093172174941,1.1096659
0.06323338226416197,1.2682896
5.150326925865299,1.025464
7.4435004600494,2.021824
6.470347598517463,1.2817879
4.685650504841702,1.3420334
4.581027826388052,1.6798325
5.744659025867033,1.9712019
2.8649850934646324,1.2925987
6.170720207182843,1.3624096
5.267770108273147,1.1622229
1.3093899603553556,1.7766762
3.4265668206340685,1.094492
2.9787329402045515,1.2621346
7.411080946313152,1.8225975
2.7387565300747525,2.1541862
0.8431674715884725,1.3583727
8.043430617824843,1.6640396
8.855960842673724,2.2080002
5.839391539234754,1.6810074
6.714963062944722,1.5280952
6.0203435101687965,2.2293568
8.602454267340296,2.2636337
4.824968760547483,1.1307383
5.659079519198711,1.1003542
7.7930954611233645,1.9403114
5.240571724171112,1.0106916
6.002587503565927,1.2164888
5.394974169948155,1.0926275
2.6886424057668634,2.4671402
7.777199363238044,2.2559261
6.852643555801173,1.6062527
6.207228806867622,1.4407768
5.542305945976963,1.017353
5.3352629145303965,1.0221767
3.5016974453112955,1.1178179
0.6708388097168658,0.4822998
9.511765974340399,2.3905907
4.70186371780645,1.0367184
4.3892829652074,0.86143875
3.9052526264666927,1.1864843
5.494949632698598,1.0376034
4.612026330021235,1.7157984
4.763027741249315,1.0475159
6.882714261996465,1.5582008
3.863730206363119,0.84773636
7.263195274746298,1.5106831
4.1947436273158765,0.92738247
7.472711457026019,1.6153812
5.376741495486506,1.4624882
4.649189197843338,1.0705538
5.194308419026212,0.9200249
0.7025817412942743,1.4585781
4.131087126203326,1.3741264
4.238810798786764,0.86059666
3.278713064100902,0.9696455
7.5363977907289765,1.6864471
5.7855479675602695,1.2031422
6.332987232744902,1.4740887
6.3281560845695815,1.4802952
4.729261118062851,1.6817284
6.79945662988079,1.4253197
7.266194267507068,1.5235119
4.6953939367872355,1.4075375
4.290425493791004,1.1561041
8.14337089150704,1.8045006
4.569658499812629,1.2885599
7.565244391413355,2.0904713
4.763297943656804,1.3748732
5.597029177840476,1.1627731
5.623076198387137,1.6561279
7.669009358456471,1.7083206
7.089951589828665,1.7035542
7.2522629844383,1.5889664
7.851777430643612,2.158865
3.835627994565993,0.79822254
4.612350996975618,1.3721123
4.735308860078991,2.0661755
4.8792193428065325,1.3354912
4.672336000491278,1.5912313
4.113573577699949,1.0079136
-0.21863349572161894,1.789794
5.2926371528337945,1.105381
-0.34689348574297973,1.1371012
6.0831470604815365,1.5835209
6.1068957355442635,1.515728
3.0521117255826464,1.114522
5.102619878377075,0.97690773
3.925092663413171,0.9706459
7.943732339385011,1.8418598
4.792944825949576,1.0136976
7.862927438349317,2.0157738
3.7162957183257728,1.1078529
2.0067361682684233,0.67627335
5.396773161289321,1.0647583
4.82111603991993,1.1720524
6.0945525342475655,1.1966248
0.8231119036430758,1.8867798
8.298946815720125,1.8149948
4.840128815771646,0.9682884
6.425954849877122,1.6890326
5.674171036383537,1.3706646
2.062934930441717,1.5247192
5.98931235303332,1.1190777
5.812924367544875,1.1810331
5.840639983975404,1.7279825
0.31794898081902545,1.3258219
4.918561006364094,1.2239752
5.330107563669332,1.6602049
11.154955120096599,0.07622337
4.415412704216626,0.90215206
5.255083684744205,1.3258162
4.330986819988302,0.8925123
9.5884138027785,2.4000454
8.75294447138523,2.22188
4.36130165616917,0.9849129
1.6263091465714492,1.8764143
4.203157046932038,1.1797428
5.492880978892181,0.959404
4.08716443871972,1.3766432
1.2757147818922814,1.6383896
6.5168386559597415,1.4335957
5.327252423517557,1.1975441
9.866864145212237,2.2893467
7.158650498274852,1.6087437
7.783113060605157,1.9030476
5.712666995421095,1.5388203
4.677253014944002,0.96434784
8.830262504251692,2.1514187
5.034524442996741,1.208272
6.29989691189137,0.9153862
0.3892901316077513,2.0998173
3.722299389589594,1.0581112
8.238789795808966,1.9430676
4.536227246543918,1.1982698
4.79131291043905,0.84671307
5.523259957969984,1.0350704
9.865531032549036,2.2704372
3.479445112167353,1.0687895
5.198169494456291,1.0584192
5.01253248956996,1.2323694
4.447530652781451,0.9024992
4.879853737676701,1.0253143
4.377933190565727,0.8948927
9.407863484794511,2.4943829
9.278180032809711,2.3778152
4.131465990972618,1.4504461
9.300920537339326,2.2148705
4.415072489573532,0.87792397
7.710445617422611,1.7677231
5.759917373662658,1.0846004
5.768671168179791,1.0306358
3.8948284979159986,1.1673155
4.67327259716734,1.221426
4.587214712163984,1.0173655
3.9010499052233243,1.5646658
5.738753326438417,1.8319845
0.16077104427921185,1.0166531
1.7391698666988642,1.8599901
5.126647586953625,1.3895073
4.829747016359155,1.4357166
4.179252914944991,1.1568537
4.799592124318844,0.87628365
0.9063572467245926,0.3462124
6.76227981721021,1.1822815
2.956745237982828,0.95773697
3.047276527903726,1.6900301
4.604135270147204,1.0942183
0.059699350252376604,1.7892408
4.063151205404255,1.0546522
2.45103356854111,0.74658775
4.984962138504727,1.0744619
1.8962582929615177,1.0104952
5.720814619065557,1.3392115
5.137151093417655,1.1445475
6.517622862133187,1.3381615
4.227263645007902,1.2524157
5.459169159584125,1.0678205
5.246541894362672,1.56956
7.011330246688132,1.3810749
4.343557898829376,1.1184177
5.03152123692513,1.2494564
4.324945702108906,1.3925543
4.470796269754015,0.96808624
6.2191862125986255,1.287014
8.363524140492387,1.8695011
7.087567691657135,1.417738
-0.20655286108438453,2.6577682
4.563509201093298,1.5347071
8.664359643899086,2.1498413
6.845113712769461,1.3208847
4.490818242391654,0.98791504
10.637792325789746,2.7063217
6.291871508209585,1.439475
7.551158264942984,1.4763527
6.452707508173077,1.6645432
7.527090036067026,2.1650944
1.0075481331792027,0.32991886
6.933546030935187,1.7009678
7.384996419821185,1.7144699
5.711535250105808,1.2496872
4.481634769471949,1.0709219
7.196652733155219,2.9853039
3.9980291559145424,0.89165306
4.312951149425885,0.88220024
4.008379493752038,1.298028
4.858482715819962,1.0072212
8.090287569956157,2.3631477
3.8854789106890166,1.4276571
6.273796967345106,1.1005554
1.2147621433149762,1.8030291
4.733963940271547,1.2790346
5.277562223505631,1.1556854
6.135379526626291,1.246376
4.974882538413841,1.5045433
4.613747441241754,1.2379789
7.485051718324666,1.5128956
2.027693590008873,1.5153942
5.435281736166559,1.6085052
3.8921321267544418,0.80337715
4.174522776031081,1.0784645
4.32478553132281,1.2767181
4.045024150842597,1.0467043
5.972449306794619,1.2143917
4.150480987556293,1.1168547
3.546339398386756,0.86237526
1.0495889887568737,0.7879057
9.970791491864489,2.2085438
6.121256274217323,1.2272234
6.725724153947375,1.9577866
2.8600386991010893,1.0926123
4.686817552839397,0.994895
6.822750620409586,1.5924492
5.867909417679638,1.2237864
5.712724064509702,1.134614
5.576897348447401,1.0965376
4.908130340269867,1.817441
0.34289958700231793,1.6147594
5.807806797959842,0.946743
9.328135716486472,2.0665493
3.305337061935518,0.73394775
5.474487847946175,0.98381996
6.954933145825333,1.5715008
5.347348397686664,1.066267
4.384696157595663,0.8125334
5.0548454675880485,1.0784931
3.3226869270869344,0.88680935
5.943154986147622,1.0874472
4.383672242817655,1.0214691
1.9668708268842625,2.0727177
10.453901177306157,2.513485
1.736662045313203,1.9582357
3.7501853542407275,1.2721796
4.3843780589214365,0.8888731
8.331133525673923,2.0652828
5.63202984762337,1.2192316
7.351779868135562,1.5491943
3.0411014074058933,1.7753897
7.457328282545859,2.0903835
4.0480577613776525,0.9347248
6.254505095746719,3.6242218
7.320612128969895,1.6158295
-0.015112843674650378,1.4446154
7.240194774820029,1.2013378
5.339784647590347,1.7163906
2.3700784939946242,2.017334
7.397101692272919,2.5370388
5.6690553897019065,1.3567333
6.111983707256012,1.1387501
5.878241148048897,1.0547295
6.309888054362638,0.9875984
6.83294467646655,1.4211597
9.31706872573466,2.2464142
6.518042439868481,1.3882227
6.707486908701192,1.6615047
6.751599186878391,1.7082767
3.1102555242080214,1.9226599
1.1978386573545894,1.7859612
9.304080861316983,2.2552319
4.842873842225945,1.7277918
5.608252857276833,1.3586922
9.508430331334637,2.453537
0.19370278757857662,1.974246
5.533898348499697,1.2383986
7.107114287955028,1.7724724
4.894454183999159,1.1254597
6.402487269851402,1.2628145
5.295362428086353,1.0643711
5.867151173266979,1.1630898
7.4618778571022695,1.9515018
8.14517221508919,1.9146175
2.0007152467666067,1.3272629
5.922653113677596,1.1699162
7.094671802074078,1.6501522
6.6756237028220795,1.496686
10.220765260600999,2.7592793
4.275570392166747,1.5809269
2.6912142485678245,3.0899763
7.088483302817782,1.3684311
6.460987898581113,1.5543346
7.9195199530509655,1.7721004
6.225212152409398,1.3419151
0.21029213523389068,1.8430386
2.236533193511015,2.1707191
0.9286951249087672,1.5115557
9.878405702211012,3.0895195
2.7357347363805555,2.024952
5.386558404471268,1.2145567
5.422757536957333,1.2132969
8.713870510775664,2.0335388
7.688069122185961,1.8704109
6.225334642254651,1.9379969
5.0949655495338675,1.0259075
4.428254966078022,1.8483391
3.022427053703474,1.2198687
9.275927031438595,2.3582535
3.133143819073819,1.1155272
8.019876268163586,1.9865227
8.848171976575998,2.1506252
8.071224580494846,1.9918995
0.16740901162187427,0.57370377
3.67888889579036,1.2765379
2.6947456567755204,1.9103947
5.625647330386217,1.3357763
7.5199597965061,1.761692
7.798220109756091,1.7388325
5.130525593124432,1.2285185
7.736262859617838,1.7922859
2.074754643694675,1.0638771
8.170115962739452,1.8508015
4.085032535175825,1.1340523
6.0932710920316495,2.105421
4.133828647089814,1.0178995
5.25579461713113,1.0295944
-0.3612461978943369,1.8133783
3.4573069692828096,0.81476974
6.980411040361641,1.3715382
3.5562790943605034,0.93042374
6.016355224166691,1.4516878
8.620485884459058,2.2316856
4.270385088473057,0.6174469
3.425883655120762,1.3145151
7.340273550759203,1.8170033
9.336209230834587,2.1214447
6.616065463732809,1.7527122
4.601104686527801,1.3077469
9.63455601949735,2.517559
6.899685275273285,1.426794
9.343880622061743,2.594633
-0.21684567187126902,1.2681818
2.886283870742922,0.9344101
8.903493416120714,2.1569767
5.448499229945927,1.1857061
3.2216876436618964,0.63139725
3.8729449588970084,1.00912
4.5426757458361,0.9650812
5.998265225907,1.158884
5.044752438816664,1.5768547
6.1161734584560605,1.1695585
5.382098658455412,1.0851011
6.70323224945427,1.1205997
6.2336418359642884,1.1951103
5.424517870151034,0.9964771
1.1978805176278176,1.7336826
5.79631235116031,1.8628302
9.130991856645231,1.9641838
3.873932525779958,1.4929695
0.7351845410896374,1.5578909
3.2142387502353245,1.0386591
3.262438254884323,0.9001522
2.214044312659013,2.304223
3.7739747843174776,1.7484217
4.354502080768629,1.6088953
7.789900534404541,1.9263611
5.756252334553805,1.2228279
4.211694885974694,1.041709
3.8593307375521047,0.6798897
1.0032957551924557,1.5131245
4.73844167557565,0.951211
5.797351279660235,1.1530113
4.394569888100497,0.8722458
8.45750015286475,1.8507118
3.7802330394711117,1.029665
4.0515718502943034,1.1133223
5.800807216849005,1.071701
4.941438592022806,1.1489868
5.380344185690557,1.2403336
0.6624125043107725,0.88316536
4.138034100058082,1.2813244
8.656785316017142,2.352127
7.1226770287651,1.6497746
2.5967723688713384,0.4993744
5.494048803706553,1.0594931
4.549529012607714,1.1606951
6.1990743990647665,1.3375053
4.049161183528572,0.9634762
0.9474887000366738,1.8020601
4.3728770138493225,1.0627365
4.943040958835397,1.116972
1.6802032779894027,1.9104099
4.845684023780798,1.0324898
9.53860201662011,2.6364365
2.5435173472727115,0.78297615
3.7646149790409797,1.2785873
4.904787542903357,1.1075029
5.155306303195397,1.0221891
5.068116483592227,1.0211315
7.4083687102969265,1.7066708
5.125146160661744,0.8715515
4.56790508832986,0.92781067
5.524284176778922,1.5388279
3.9793190155518676,0.94135475
7.518075179470294,1.8213196
-0.0016246550790626202,0.47401142
4.492980443364065,1.0150633
5.2734588140951395,1.5959826
5.12284835115619,1.0306234
1.753622680270789,1.2704563
10.578197148625154,2.2657242
6.029113851584835,1.4051676
8.390002686598919,2.0075684
4.840628572629386,1.2230616
6.197829668414101,1.4624081
8.803070873753576,2.1919708
10.670717692458005,2.71039
5.736251495723501,1.199769
6.096368025810289,1.0743713
4.53806207829243,1.0083399
5.777919739264206,1.1819534
1.0528320030050597,1.6892118
5.205924223844827,0.9715147
1.4428347869998817,1.6850004
1.3087191874177435,1.21984
4.9382342339215555,1.6867476
3.736398306768816,1.488081
7.601106625511395,1.6299763
6.4612850384609715,1.7311306
5.073130267692651,0.7822437
4.138506583045402,1.1750193
6.709009118910622,1.5261517
7.85501844371656,1.7120762
4.412201346177179,0.8412161
2.492714323505984,1.8235369
2.9897358344606957,0.6431446
7.46498011293869,1.5985146
9.093131694687745,1.0725098
4.694177764869272,1.0614738
4.909708943607166,0.95089436
3.1207496910833576,1.3821096
6.67461932643684,1.4584084
7.027848593629653,1.4363499
4.704587983033672,1.0670338
8.82929716663314,1.954258
1.0733500517658694,1.6223383
3.7032748167516196,0.76541424
5.1256759239605145,1.0733023
3.490701487647735,1.0895681
6.807182986225328,1.313139
6.354533806223429,1.4712257
5.111156728687611,1.2289705
4.591540109130737,0.97304153
6.618622983513937,1.3347797
6.0561346050062035,1.3069172
8.7191512328452,2.164606
2.590376058499272,1.5526543
4.942432757709467,1.6074743
5.951615951982443,1.2507343
6.707144682977166,1.3867302
6.628402822192108,1.3412256
8.872489738413869,2.1767464
1.1729937955498286,1.7068348
6.955346223869697,1.5352421
1.385449929825871,0.3952694
7.930486911266584,2.3818493
1.8602641560600723,1.376009
9.743361617129082,2.3105545
4.0343564014280915,0.885993
6.647639636283838,1.2512264
6.313649027438199,1.3197117
5.406217863631179,1.1183615
4.613108200330853,0.9567375
7.5227971642354525,1.96492
2.9656380335606514,1.0639839
4.459686954060929,1.4838266
3.6259596923587623,1.4430771
5.835863108109107,1.0229511
6.7492285178483975,1.9369488
6.7655662303329684,1.3258038
5.748985661670755,0.9796982
6.28996367386798,1.3731375
4.1528068367502495,0.7497244
5.201455124965733,1.1759338
5.110944100757246,1.0275536
6.456883243794806,1.4099293
6.0653142759477525,1.3413982
0.4202868099204373,1.5513201
1.105243352093769,1.3141193
6.699386865792839,1.3787079
3.9809149242634145,1.1655703
5.890426945879804,1.3522453
4.946026110244107,1.447197
5.2614790422091104,1.1821375
5.002956394464501,1.0256109
2.2324893600428464,1.0193033
5.0777296233051725,0.8601093
4.914253614071834,0.96692944
9.251864944311137,2.3976803
3.9310928045056244,0.9686127
5.324081961519603,0.749753
3.7293016680778592,0.7783909
4.5099448938351205,0.9036093
4.670035704822444,1.8140764
3.0579223844727697,0.74032974
0.5697530039870902,1.6402092
6.476082680379346,1.8493786
7.508739126108207,1.6668472
5.643822576739998,1.046483
3.6681621077842337,0.7703171
3.965499886791097,0.7998533
5.83924966882965,1.2469635
7.834338469877061,2.0770874
5.3628024010310185,1.2448845
3.292621492366619,1.0188093
6.3672169800702,1.486824
2.7943546686860863,0.9578161
8.31975466858043,1.9998169
8.47540129783535,2.098671
4.388433565745931,0.92446995
3.504414477898848,1.036932
4.214830360611547,1.0323734
3.8083427346251,0.9526367
6.27643753535601,1.3564987
4.1756484640751275,1.115036
1.9887222819556492,0.39324093
8.472357835460318,1.79846
4.679020002977456,1.7714663
8.185207512207043,1.8200836
10.054252168976845,2.2996082
3.79593347292219,1.6415462
4.614348488562539,0.96697044
1.0241825751964146,1.5030632
2.727171018355669,1.0822649
9.419639145957511,2.3039513
3.590908786819144,0.8651371
5.785520351601688,1.1636009
7.478286506036774,1.7752991
6.724843555885634,1.5293455
6.042283157844757,1.5292015
5.148169625211171,0.9707546
5.455302270319214,1.7307463
5.223131768801949,1.2097359
4.658214786772856,1.1161613
2.7175214666313963,0.8688822
3.900688751521617,0.7785301
5.95044374970449,1.2352571
6.670670676673389,1.330595
4.650590239325256,0.9746828
3.260443508784995,0.7114353
7.08992051679876,1.4744616
5.192828245205039,0.93088245
5.268999280431595,0.87248325
4.568340300108009,0.9353132
7.412275011298675,1.7757759
5.612876379906863,1.2234974
2.21343919293367,2.0410004
4.600572195035884,1.2082882
5.066828728725353,0.8792095
5.9703798695541845,2.388052
3.414663899473023,1.1877146
9.225231820435802,2.4009361
4.321542804340323,0.96320343
5.943295902713739,1.2033501
3.4471402494751793,0.75078773
6.65596945675172,1.595005
6.015091830307377,1.6831722
6.070637269844905,1.2976074
3.9670713647299696,1.0506592
5.697991489579184,1.2696571
6.019154338408459,1.0798397
7.187494910747443,1.6174202
2.443062107914855,2.183342
